stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
de:08237:3312:0:2,Wälde Jägerhäusle Bstg 2,48.384935,8.474087,,,,Bstg 2
de:08237:3321:0:1,Breitenau Hirsch Bstg 1,48.374506,8.482980,,,,Bstg 1
de:08237:3321:0:2,Breitenau Hirsch Bstg 2,48.374506,8.482980,,,,Bstg 2
de:08237:3331:0:1,Betzweiler Cafe Walter Bstg 1,48.365662,8.481938,,,,Bstg 1
de:08237:3331:0:2,Betzweiler Cafe Walter Bstg 2,48.365662,8.481938,,,,Bstg 2
de:08237:3332:0:1,Betzweiler Haus Bossert Bstg 1,48.360732,8.485181,,,,Bstg 1
de:08237:3332:0:2,Betzweiler Haus Bossert Bstg 2,48.360732,8.485181,,,,Bstg 2
de:08237:3333:0:1,Betzweiler Volksbank Bstg 1,48.360660,8.482135,,,,Bstg 1
de:08237:3333:0:2,Betzweiler Volksbank Bstg 2,48.360660,8.482135,,,,Bstg 2
de:08237:3334:0:1,Betzweiler Peterzeller Str. Bstg 1,48.358929,8.478389,,,,Bstg 1
de:08237:3334:0:2,Betzweiler Peterzeller Str. Bstg 2,48.358929,8.478389,,,,Bstg 2
de:08237:3336:0:1,Betzweiler Rathaus Bstg 1,48.361084,8.483438,,,,Bstg 1
de:08237:3336:0:2,Betzweiler Rathaus Bstg 2,48.361084,8.483438,,,,Bstg 2
de:08237:3511:0:1,24-Höfe Äuß. Vogelsberg Bstg 1,48.387220,8.450964,,,,Bstg 1
de:08237:3511:0:2,24-Höfe Äuß. Vogelsberg Bstg 2,48.387220,8.450964,,,,Bstg 2
de:08237:3516:0:1,24-Höfe Inn. Vogelsberg Bstg 1,48.380634,8.448269,,,,Bstg 1
de:08237:3516:0:2,24-Höfe Inn. Vogelsberg Bstg 2,48.380634,8.448269,,,,Bstg 2
de:08237:3521:0:1,24-Höfe Weiler Bstg 1,48.373128,8.435926,,,,Bstg 1
de:08237:3521:0:2,24-Höfe Weiler Bstg 2,48.373128,8.435926,,,,Bstg 2
de:08237:3522:0:1,24-Höfe Bühl Bstg 1,48.373498,8.445511,,,,Bstg 1
de:08237:3522:0:2,24-Höfe Bühl Bstg 2,48.373498,8.445511,,,,Bstg 2
de:08237:3526:0:1,24-Höfe Romishorn Bstg 1,48.363466,8.426018,,,,Bstg 1
de:08237:3526:0:2,24-Höfe Romishorn Bstg 2,48.363466,8.426018,,,,Bstg 2
de:08237:3527:0:2,24-Höfe Birkhöfe Bstg 2,48.358995,8.433375,,,,Bstg 2
de:08237:3531:0:1,24-Höfe Trollenberg Bstg 1,48.362326,8.449760,,,,Bstg 1
de:08237:3531:0:2,24-Höfe Trollenberg Bstg 2,48.362326,8.449760,,,,Bstg 2
de:08237:3533:0:1,24-Höfe Bürgerhaus Bstg 1,48.362326,8.449760,,,,Bstg 1
de:08237:3535:0:1,24-Höfe Lindenbuch Bstg 1,48.350883,8.450308,,,,Bstg 1
de:08237:3535:0:2,24-Höfe Lindenbuch Bstg 2,48.350883,8.450308,,,,Bstg 2
de:08237:3536:0:2,24-Höfe Greuthöfe Bstg 2,48.352614,8.441819,,,,Bstg 2
de:08237:3541:0:1,Aischfeld Sonne Bstg 1,48.343336,8.461133,,,,Bstg 1
de:08237:3541:0:2,Aischfeld Sonne Bstg 2,48.343336,8.461133,,,,Bstg 2
de:08237:3542:0:1,Aischfeld Aischbachbrücke Bstg 1,48.346381,8.455195,,,,Bstg 1
de:08237:3542:0:2,Aischfeld Aischbachbrücke Bstg 2,48.346381,8.455195,,,,Bstg 2
de:08237:3546:0:1,Gräben Ort Bstg 1,48.338093,8.459713,,,,Bstg 1
de:08237:3546:0:2,Gräben Ort Bstg 2,48.338093,8.459713,,,,Bstg 2
de:08237:3547:0:1,Gräben Tropfwiesle Bstg 1,48.336392,8.451009,,,,Bstg 1
de:08237:3547:0:2,Gräben Tropfwiesle Bstg 2,48.336392,8.451009,,,,Bstg 2
de:08237:3551,Reutin Kindergarten,48.335896,8.436097,,,,
de:08237:3551:0:1,Reutin Kindergarten Bstg 1,48.335896,8.436097,,,,Bstg 1
de:08237:3552:0:1,Reutin Langestraße Bstg 1,48.333788,8.444280,,,,Bstg 1
de:08237:3552:0:2,Reutin Langestraße Bstg 2,48.333788,8.444280,,,,Bstg 2
de:08237:3556:0:1,Peterzell Volksbank Bstg 1,48.326305,8.465220,,,,Bstg 1
de:08237:3556:0:2,Peterzell Volksbank Bstg 2,48.326305,8.465220,,,,Bstg 2
de:08237:3557:0:1,Peterzell Fa. Saier Bstg 1,48.328455,8.463477,,,,Bstg 1
de:08237:3557:0:2,Peterzell Fa. Saier Bstg 2,48.328455,8.463477,,,,Bstg 2
de:08237:3558:0:1,Peterzell Neue Straße Bstg 1,48.333436,8.460091,,,,Bstg 1
de:08237:3558:0:2,Peterzell Neue Straße Bstg 2,48.333436,8.460091,,,,Bstg 2
de:08237:3561,Römlinsdorf Ortsmitte,48.324752,8.479719,,,,
de:08237:3561:0:1,Römlinsdorf Ortsmitte Bstg 1,48.324752,8.479719,,,,Bstg 1
de:08237:3562,Römlinsdorf Kindergarten,48.323874,8.478533,,,,
de:08237:3562:0:1,Römlinsdorf Kindergarten Bstg 1,48.323874,8.478533,,,,Bstg 1
de:08237:3801:1,Alpirsbach Bahnhof,48.343521,8.398305,,de:08237:3801_Parent,,
de:08237:3801:1:Mast1,Alpirsbach Bahnhof Bstg Mast1,48.343444,8.398242,,de:08237:3801_Parent,,Bstg Mast1
de:08237:3801:1:Mast2,Alpirsbach Bahnhof Bstg Mast2,48.343408,8.398188,,de:08237:3801_Parent,,Bstg Mast2
de:08237:3801:1:Mast3,Alpirsbach Bahnhof Bstg Mast3,48.343372,8.398134,,de:08237:3801_Parent,,Bstg Mast3
de:08237:3801:1:Mast6,Alpirsbach Bahnhof Bstg Mast6,48.343258,8.397945,,de:08237:3801_Parent,,Bstg Mast6
de:08237:3801:1:ohne,Alpirsbach Bahnhof Bstg ohne,48.343348,8.398089,,de:08237:3801_Parent,,Bstg ohne
de:08237:3801:2:1,Alpirsbach Bahnhof,48.343885,8.398233,,de:08237:3801_Parent,,
de:08237:3801:3:2,Alpirsbach Bahnhof,48.343921,8.398197,,de:08237:3801_Parent,,
de:08237:3801_Parent,Alpirsbach Bahnhof,48.343629,8.398179,1,,,
de:08237:3802:0:1,Alpirsbach Hetal Bstg 1,48.346608,8.408294,,,,Bstg 1
de:08237:3802:0:2,Alpirsbach Hetal Bstg 2,48.346608,8.408294,,,,Bstg 2
de:08237:3803:0:1,Alpirsbach Farbmühle Bstg 1,48.348184,8.413432,,,,Bstg 1
de:08237:3803:0:2,Alpirsbach Farbmühle Bstg 2,48.348184,8.413432,,,,Bstg 2
de:08237:3804,Rötenbach Sielbergweg,48.336141,8.394199,,de:08237:3804_Parent,,
de:08237:3804:0:1,Rötenbach Sielbergweg Bstg 1,48.336141,8.394199,,de:08237:3804_Parent,,Bstg 1
de:08237:3804:0:2,Rötenbach Sielbergweg Bstg 2,48.336141,8.394199,,de:08237:3804_Parent,,Bstg 2
de:08237:3804_Parent,Rötenbach Sielbergweg,48.336141,8.394199,1,,,
de:08237:3806,Rötenbach  Abzw. Rötenberg,48.330228,8.396625,,de:08237:3806_Parent,,
de:08237:3806:0:1,Rötenbach  Abzw. Rötenberg Bstg 1,48.330228,8.396625,,de:08237:3806_Parent,,Bstg 1
de:08237:3806:0:2,Rötenbach  Abzw. Rötenberg Bstg 2,48.330228,8.396625,,de:08237:3806_Parent,,Bstg 2
de:08237:3806_Parent,Rötenbach  Abzw. Rötenberg,48.330228,8.396625,1,,,
de:08237:3809:0:1,Alpirsbach Vorderer Aischbach Bstg 1,48.347736,8.414420,,,,Bstg 1
de:08237:3809:0:2,Alpirsbach Vorderer Aischbach Bstg 2,48.347736,8.414420,,,,Bstg 2
de:08237:3810:0:1,Alpirsbach Klosterbräu Bstg 1,48.340870,8.397002,,,,Bstg 1
de:08237:3810:0:2,Alpirsbach Klosterbräu Bstg 2,48.340870,8.397002,,,,Bstg 2
de:08237:4001:1:1,Dornstetten Bahnhalt Bstg 1,48.472071,8.494568,,,,Bstg 1
de:08237:4001:2:1,Dornstetten Bahnhalt,48.472071,8.494568,,,,
de:08237:4002:0:1,Dornstetten Brunnenberg Bstg 1,48.467800,8.507603,,,,Bstg 1
de:08237:4002:0:2,Dornstetten Brunnenberg Bstg 2,48.467800,8.507603,,,,Bstg 2
de:08237:4003:0:1,Dornstetten Industriegebiet Bstg 1,48.476698,8.491774,,,,Bstg 1
de:08237:4003:0:2,Dornstetten Industriegebiet Bstg 2,48.476698,8.491774,,,,Bstg 2
de:08237:4004,Dornstetten Hochgericht,0.000000,0.000000,,,,
de:08237:4004:0:1,Dornstetten Hochgericht Bstg 1,0.000000,0.000000,,,,Bstg 1
de:08237:4005:0:1,Dornstetten ZOB,48.469938,8.501350,,de:08237:4005_Parent,,
de:08237:4005:0:2,Dornstetten ZOB,48.469938,8.501350,,de:08237:4005_Parent,,
de:08237:4005:0:3,Dornstetten ZOB,48.469938,8.501350,,de:08237:4005_Parent,,
de:08237:4005:0:4,Dornstetten ZOB,48.469938,8.501350,,de:08237:4005_Parent,,
de:08237:4005:0:7,Dornstetten ZOB,48.469938,8.501350,,de:08237:4005_Parent,,
de:08237:4005_Parent,Dornstetten ZOB,48.469938,8.501350,1,,,
de:08237:4101,Dietersweiler Lerchenberg,48.450375,8.467978,,,,
de:08237:4101:0:1,Dietersweiler Lerchenberg Bstg 1,48.450375,8.467978,,,,Bstg 1
de:08237:4101:0:2,Dietersweiler Lerchenberg Bstg 2,48.450375,8.467978,,,,Bstg 2
de:08237:4102:0:1,Dietersweiler Pflug Bstg 1,48.450745,8.472056,,,,Bstg 1
de:08237:4102:0:2,Dietersweiler Pflug Bstg 2,48.450745,8.472056,,,,Bstg 2
de:08237:4103:0:1,Dietersweiler Langenberg Bstg 1,48.453974,8.470763,,,,Bstg 1
de:08237:4103:0:2,Dietersweiler Langenberg Bstg 2,48.453974,8.470763,,,,Bstg 2
de:08237:4151:0:1,Aach Brücke Bstg 1,48.466502,8.478003,,,,Bstg 1
de:08237:4151:0:2,Aach Brücke Bstg 2,48.466502,8.478003,,,,Bstg 2
de:08237:4152:0:1,Aach Rathaus Bstg 1,48.467246,8.478542,,,,Bstg 1
de:08237:4152:0:2,Aach Rathaus Bstg 2,48.467246,8.478542,,,,Bstg 2
de:08237:4153:0:1,Aach Fa. Schupp Bstg 1,48.464322,8.479297,,,,Bstg 1
de:08237:4153:0:2,Aach Fa. Schupp Bstg 2,48.464322,8.479297,,,,Bstg 2
de:08237:4202:0:1,Glatten Buckel Bstg 1,48.441539,8.507297,,,,Bstg 1
de:08237:4202:0:2,Glatten Buckel Bstg 2,48.441539,8.507297,,,,Bstg 2
de:08237:4203:0:1,Glatten Volksbank Bstg 1,48.443678,8.512939,,,,Bstg 1
de:08237:4204:0:1,Glatten Brücke Bstg 1,48.443630,8.512939,,,,Bstg 1
de:08237:4204:0:2,Glatten Brücke Bstg 2,48.443630,8.512939,,,,Bstg 2
de:08237:4205:0:1,Glatten Schule Bstg 1,48.441664,8.513145,,,,Bstg 1
de:08237:4205:0:2,Glatten Schule Bstg 2,48.441664,8.513145,,,,Bstg 2
de:08237:4206:0:1,Glatten Ortsmitte Bstg 1,48.444280,8.512921,,,,Bstg 1
de:08237:4206:0:2,Glatten Ortsmitte Bstg 2,48.444280,8.512921,,,,Bstg 2
de:08237:4207:0:1,Glatten Niederhofen Bstg 1,48.440657,8.515625,,,,Bstg 1
de:08237:4207:0:2,Glatten Niederhofen Bstg 2,48.440657,8.515625,,,,Bstg 2
de:08237:4209:0:1,Glatten Schwimmbad Bstg 1,48.439042,8.509696,,,,Bstg 1
de:08237:4209:0:2,Glatten Schwimmbad Bstg 2,48.439042,8.509696,,,,Bstg 2
de:08237:4211:0:1,Böffingen Rathaus Bstg 1,48.431782,8.522524,,,,Bstg 1
de:08237:4211:0:2,Böffingen Rathaus Bstg 2,48.431782,8.522524,,,,Bstg 2
de:08237:4221:0:1,Neuneck Ochsen Bstg 1,48.420927,8.526943,,,,Bstg 1
de:08237:4221:0:2,Neuneck Ochsen Bstg 2,48.420927,8.526943,,,,Bstg 2
de:08237:4230:0:1,Unteriflingen Abzw. Bergstraße Bstg 1,48.419043,8.550470,,,,Bstg 1
de:08237:4230:0:2,Unteriflingen Abzw. Bergstraße Bstg 2,48.419043,8.550470,,,,Bstg 2
de:08237:4231:0:1,Unteriflingen Weingässle Bstg 1,48.421410,8.546410,,,,Bstg 1
de:08237:4231:0:2,Unteriflingen Weingässle Bstg 2,48.421410,8.546410,,,,Bstg 2
de:08237:4301:0:1,Schopfloch Dornstetter Str. Bstg 1,48.457757,8.550210,,,,Bstg 1
de:08237:4301:0:2,Schopfloch Dornstetter Str. Bstg 2,48.457757,8.550210,,,,Bstg 2
de:08237:4302,Schopfloch Rathaus,48.455428,8.549949,,,,
de:08237:4302:0:1,Schopfloch Rathaus Bstg 1,48.455428,8.549949,,,,Bstg 1
de:08237:4302:0:2,Schopfloch Rathaus Bstg 2,48.455428,8.549949,,,,Bstg 2
de:08237:4303:0:1,Schopfloch Glattener Straße Bstg 1,48.456583,8.546356,,,,Bstg 1
de:08237:4303:0:2,Schopfloch Glattener Straße Bstg 2,48.456583,8.546356,,,,Bstg 2
de:08237:4304:0:1,Schopfloch Fa. Homag Bstg 1,48.457596,8.557351,,,,Bstg 1
de:08237:4305:0:1,Schopfloch Schule Bstg 1,48.456583,8.546356,,,,Bstg 1
de:08237:4305:0:2,Schopfloch Schule Bstg 2,48.456583,8.546356,,,,Bstg 2
de:08237:4310:0:1,Dettlingen Rathaus Bstg 1,48.442003,8.569380,,,,Bstg 1
de:08237:4310:0:2,Dettlingen Rathaus Bstg 2,48.442003,8.569380,,,,Bstg 2
de:08237:4320:0:1,Bittelbronn Rössle Bstg 1,48.443302,8.589807,,,,Bstg 1
de:08237:4320:0:2,Bittelbronn Rössle Bstg 2,48.443302,8.589807,,,,Bstg 2
de:08237:4321:0:1,Dettlingen Abzw. Bittelbronn Bstg 1,48.441765,8.575327,,,,Bstg 1
de:08237:4321:0:2,Dettlingen Abzw. Bittelbronn Bstg 2,48.441765,8.575327,,,,Bstg 2
de:08237:4322:1:1,Bittelbronn Bahnübergang Bstg 1,48.444387,8.589637,,,,Bstg 1
de:08237:4322:1:2,Bittelbronn Bahnübergang Bstg 2,48.444387,8.589637,,,,Bstg 2
de:08237:4322:2:1,Bittelbronn Bahnübergang,48.444274,8.589960,,,,
de:08237:4330,Dettlingen Haugensteiner Mühle,48.434315,8.569299,,,,
de:08237:4330:0:1,Dettlingen Haugensteiner Mühle Bstg 1,48.434315,8.569299,,,,Bstg 1
de:08237:4331:0:1,Dießen Sägewerk Bstg 1,48.433105,8.580133,,,,Bstg 1
de:08237:4331:0:2,Dießen Sägewerk Bstg 2,48.433105,8.580133,,,,Bstg 2
de:08237:4332:0:1,Dießen Rathaus Bstg 1,48.428987,8.592368,,,,Bstg 1
de:08237:4332:0:2,Dießen Rathaus Bstg 2,48.428987,8.592368,,,,Bstg 2
de:08237:4333:0:1,Dießen Brandhaldenweg Bstg 1,48.425863,8.598045,,,,Bstg 1
de:08237:4333:0:2,Dießen Brandhaldenweg Bstg 2,48.425863,8.598045,,,,Bstg 2
de:08237:4341:0:1,Dettingen Vorstadt Bstg 1,48.421947,8.635756,,,,Bstg 1
de:08237:4341:0:2,Dettingen Vorstadt Bstg 2,48.421947,8.635756,,,,Bstg 2
de:08237:4342:0:1,Dettingen Adler Bstg 1,48.415549,8.632208,,,,Bstg 1
de:08237:4342:0:2,Dettingen Adler Bstg 2,48.415549,8.632208,,,,Bstg 2
de:08237:4343:0:1,Dettingen Schule Bstg 1,48.415991,8.626746,,,,Bstg 1
de:08237:4351:0:1,Ihlingen Ort Bstg 1,48.433546,8.662391,,,,Bstg 1
de:08237:4351:0:2,Ihlingen Ort Bstg 2,48.433546,8.662391,,,,Bstg 2
de:08237:4352:0:1,Ihlingen Grüner Baum Bstg 1,48.431967,8.660954,,,,Bstg 1
de:08237:4352:0:2,Ihlingen Grüner Baum Bstg 2,48.431967,8.660954,,,,Bstg 2
de:08237:4401:0:1,Lützenhardt ZOB Bstg 1,48.486005,8.565274,,de:08237:4401_Parent,,Bstg 1
de:08237:4401:0:2,Lützenhardt ZOB Bstg 2,48.486005,8.565274,,de:08237:4401_Parent,,Bstg 2
de:08237:4401:0:3,Lützenhardt ZOB Bstg 3,48.486005,8.565274,,de:08237:4401_Parent,,Bstg 3
de:08237:4401:0:4,Lützenhardt ZOB Bstg 4,48.486005,8.565274,,de:08237:4401_Parent,,Bstg 4
de:08237:4401_Parent,Lützenhardt ZOB,48.486005,8.565274,1,,,
de:08237:4402:0:1,Lützenhardt Kreissparkasse Bstg 1,48.489125,8.565077,,,,Bstg 1
de:08237:4402:0:2,Lützenhardt Kreissparkasse Bstg 2,48.489125,8.565077,,,,Bstg 2
de:08237:4403:0:1,Lützenhardt Sportplatz Bstg 1,48.493352,8.560298,,,,Bstg 1
de:08237:4403:0:2,Lützenhardt Sportplatz Bstg 2,48.493352,8.560298,,,,Bstg 2
de:08237:4411:0:1,Hörschweiler Rathaus Bstg 1,48.478901,8.560118,,,,Bstg 1
de:08237:4411:0:2,Hörschweiler Rathaus Bstg 2,48.478901,8.560118,,,,Bstg 2
de:08237:4412:0:1,Hörschweiler Schönaustr. Bstg 1,48.478901,8.560118,,,,Bstg 1
de:08237:4412:0:2,Hörschweiler Schönaustr. Bstg 2,48.478901,8.560118,,,,Bstg 2
de:08237:4421:0:1,Tumlingen Himmelreich Bstg 1,48.482433,8.566900,,,,Bstg 1
de:08237:4421:0:2,Tumlingen Himmelreich Bstg 2,48.482433,8.566900,,,,Bstg 2
de:08237:4422:0:1,Tumlingen Rathaus Bstg 1,48.476507,8.576027,,,,Bstg 1
de:08237:4422:0:2,Tumlingen Rathaus Bstg 2,48.476507,8.576027,,,,Bstg 2
de:08237:4423:0:1,Tumlingen Fischerwerke Bstg 1,48.474250,8.578902,,,,Bstg 1
de:08237:4423:0:2,Tumlingen Fischerwerke Bstg 2,48.474250,8.578902,,,,Bstg 2
de:08237:4424:0:1,Tumlingen Schule Bstg 1,48.481926,8.568625,,,,Bstg 1
de:08237:4424:0:2,Tumlingen Schule Bstg 2,48.481926,8.568625,,,,Bstg 2
de:08237:4431:0:1,Heiligenbronn Bstg 1,48.491613,8.587508,,,,Bstg 1
de:08237:4431:0:2,Heiligenbronn Bstg 2,48.491613,8.587508,,,,Bstg 2
de:08237:4441:0:1,Salzstetten Fa. Frank Bstg 1,48.489303,8.600839,,,,Bstg 1
de:08237:4441:0:2,Salzstetten Fa. Frank Bstg 2,48.489303,8.600839,,,,Bstg 2
de:08237:4442:0:2,Salzstetten Engel Bstg 2,48.488470,8.604917,,,,Bstg 2
de:08237:4443:0:1,Salzstetten Horber Straße Bstg 1,48.488756,8.606741,,,,Bstg 1
de:08237:4451:0:1,Altheim Rathaus Bstg 1,48.471398,8.632765,,,,Bstg 1
de:08237:4451:0:2,Altheim Rathaus Bstg 2,48.471398,8.632765,,,,Bstg 2
de:08237:4452:0:1,Altheim Siedlung Bstg 1,48.466621,8.632810,,,,Bstg 1
de:08237:4452:0:2,Altheim Siedlung Bstg 2,48.466621,8.632810,,,,Bstg 2
de:08237:4454:0:1,Altheim Steinachblick Bstg 1,48.463940,8.633681,,,,Bstg 1
de:08237:4454:0:2,Altheim Steinachblick Bstg 2,48.463940,8.633681,,,,Bstg 2
de:08237:4456:0:1,Altheim Schule Bstg 1,48.469956,8.629585,,,,Bstg 1
de:08237:4457:0:1,Altheim Säge Bstg 1,48.461260,8.627689,,,,Bstg 1
de:08237:4461:0:1,Grünmettstetten Ortsmitte Bstg 1,48.457394,8.616964,,,,Bstg 1
de:08237:4461:0:2,Grünmettstetten Ortsmitte Bstg 2,48.457394,8.616964,,,,Bstg 2
de:08237:4463:0:1,Grünmettstetten Seewald Bstg 1,48.448332,8.619937,,,,Bstg 1
de:08237:4463:0:2,Grünmettstetten Seewald,48.448332,8.619937,,,,
de:08237:4464:0:1,Grünmettstetten Halde Bstg 1,48.454528,8.619640,,,,Bstg 1
de:08237:4464:0:2,Grünmettstetten Halde Bstg 2,48.454528,8.619640,,,,Bstg 2
de:08237:4465:0:1,Grünmettstetten Kapellenstraße Bstg 1,48.456226,8.616550,,,,Bstg 1
de:08237:4465:0:2,Grünmettstetten Kapellenstraße Bstg 2,48.456226,8.616550,,,,Bstg 2
de:08237:4471:1:1,Altheim Bahnhof Bstg 1,48.455106,8.637733,,,,Bstg 1
de:08237:4471:1:2,Altheim Bahnhof Bstg 2,48.455106,8.637733,,,,Bstg 2
de:08237:4481:0:1,Rexingen Kapelle Bstg 1,48.451466,8.642925,,,,Bstg 1
de:08237:4481:0:2,Rexingen Kapelle Bstg 2,48.451466,8.642925,,,,Bstg 2
de:08237:4482:0:1,Rexingen Oberdorf Bstg 1,48.442218,8.649042,,,,Bstg 1
de:08237:4482:0:2,Rexingen Oberdorf Bstg 2,48.442218,8.649042,,,,Bstg 2
de:08237:4483:0:1,Rexingen Sonne Bstg 1,48.438934,8.650758,,,,Bstg 1
de:08237:4483:0:2,Rexingen Sonne Bstg 2,48.438934,8.650758,,,,Bstg 2
de:08237:4485:0:1,Rexingen Augstbaum Bstg 1,48.444351,8.648324,,,,Bstg 1
de:08237:4485:0:2,Rexingen Augstbaum Bstg 2,48.444351,8.648324,,,,Bstg 2
de:08237:4501:0:1,Pfalzgrafenweiler Rathaus Bstg 1,48.526280,8.565571,,,,Bstg 1
de:08237:4501:0:2,Pfalzgrafenweiler Rathaus Bstg 2,48.526280,8.565571,,,,Bstg 2
de:08237:4501:0:3,Pfalzgrafenweiler Rathaus,48.526280,8.565571,,,,
de:08237:4502:1:1,Pfalzgrafenweiler ZOB Bstg 1,48.524793,8.563334,,,,Bstg 1
de:08237:4502:1:2,Pfalzgrafenweiler ZOB Bstg 2,48.524793,8.563334,,,,Bstg 2
de:08237:4502:1:3,Pfalzgrafenweiler ZOB Bstg 3,48.524745,8.563541,,,,Bstg 3
de:08237:4503:0:1,Pfalzgrafenw. kath. Kirche Bstg 1,48.522728,8.570296,,,,Bstg 1
de:08237:4503:0:2,Pfalzgrafenw. kath. Kirche Bstg 2,48.522728,8.570296,,,,Bstg 2
de:08237:4504:0:1,Pfalzgrafenweiler Karlstraße Bstg 1,48.530147,8.568823,,,,Bstg 1
de:08237:4504:0:2,Pfalzgrafenweiler Karlstraße Bstg 2,48.530147,8.568823,,,,Bstg 2
de:08237:4506:0:1,Pfalzgrafenweiler Sportanlagen Bstg 1,48.530660,8.577910,,,,Bstg 1
de:08237:4506:0:2,Pfalzgrafenweiler Sportanlagen Bstg 2,48.530460,8.577290,,,,Bstg 2
de:08237:4511:0:1,Cresbach Bstg 1,48.503465,8.558088,,,,Bstg 1
de:08237:4511:0:2,Cresbach Bstg 2,48.503465,8.558088,,,,Bstg 2
de:08237:4521:0:1,Vesperweiler Waldesruhe Bstg 1,48.497465,8.569739,,,,Bstg 1
de:08237:4521:0:2,Vesperweiler Waldesruhe Bstg 2,48.497465,8.569739,,,,Bstg 2
de:08237:4522:0:1,Vesperweiler Linde Bstg 1,48.495668,8.570054,,,,Bstg 1
de:08237:4522:0:2,Vesperweiler Linde Bstg 2,48.495668,8.570054,,,,Bstg 2
de:08237:4531:0:1,Oberwaldach Bstg 1,48.498953,8.575560,,,,Bstg 1
de:08237:4531:0:2,Oberwaldach Bstg 2,48.498953,8.575560,,,,Bstg 2
de:08237:4541:0:1,Neu Nuifra Bstg 1,48.512755,8.592619,,,,Bstg 1
de:08237:4551:0:1,Unterwaldach Bstg 1,48.510089,8.576917,,,,Bstg 1
de:08237:4551:0:2,Unterwaldach Bstg 2,48.510089,8.576917,,,,Bstg 2
de:08237:4611:0:1,Hallwangen Rathaus Bstg 1,48.486410,8.495628,,,,Bstg 1
de:08237:4611:0:2,Hallwangen Rathaus Bstg 2,48.486410,8.495628,,,,Bstg 2
de:08237:4613:0:1,Hallwangen Mühle Bstg 1,48.482659,8.499581,,,,Bstg 1
de:08237:4613:0:2,Hallwangen Mühle Bstg 2,48.482659,8.499581,,,,Bstg 2
de:08237:4615:0:1,Hallwangen Barfußpark Bstg 1,48.490280,8.501386,,,,Bstg 1
de:08237:4615:0:2,Hallwangen Barfußpark Bstg 2,48.490280,8.501386,,,,Bstg 2
de:08237:4616:0:1,Hallwangen Jugendherberge Bstg 1,48.488494,8.507405,,,,Bstg 1
de:08237:4616:0:2,Hallwangen Jugendherberge Bstg 2,48.488494,8.507405,,,,Bstg 2
de:08237:4621,Herzogsweiler Rathaus,48.508435,8.534498,,,,
de:08237:4621:0:1,Herzogsweiler Rathaus Bstg 1,48.508435,8.534498,,,,Bstg 1
de:08237:4622:0:1,Herzogsweiler Hirsch Bstg 1,48.509274,8.531166,,,,Bstg 1
de:08237:4622:0:2,Herzogsweiler Hirsch Bstg 2,48.509274,8.531166,,,,Bstg 2
de:08237:4631:0:1,Durrweiler Bstg 1,48.520134,8.549015,,,,Bstg 1
de:08237:4631:0:2,Durrweiler Bstg 2,48.520134,8.549015,,,,Bstg 2
de:08237:4641:0:1,Bösingen Rathaus Bstg 1,48.535989,8.597228,,,,Bstg 1
de:08237:4642,Bösingen Ortseingang,48.539195,8.595521,,de:08237:4642_Parent,,
de:08237:4642:0:1,Bösingen Ortseingang Bstg 1,48.539195,8.595521,,de:08237:4642_Parent,,Bstg 1
de:08237:4642_Parent,Bösingen Ortseingang,48.539195,8.595521,1,,,
de:08237:4643:0:1,Bösingen Höchsten Bstg 1,48.533936,8.590849,,,,Bstg 1
de:08237:4643:0:2,Bösingen Höchsten Bstg 2,48.533936,8.590849,,,,Bstg 2
de:08237:4644:0:2,Bösingen Backhaus Bstg 2,48.536197,8.598135,,,,Bstg 2
de:08237:4650:0:1,Edelweiler Bstg 1,48.537815,8.544074,,,,Bstg 1
de:08237:4650:0:2,Edelweiler Bstg 2,48.537815,8.544074,,,,Bstg 2
de:08237:4660:0:1,Wörnersberg Bstg 1,48.561749,8.563693,,,,Bstg 1
de:08237:4660:0:2,Wörnersberg Bstg 2,48.561749,8.563693,,,,Bstg 2
de:08237:4665:0:3,Grömbach Kirche,48.571511,8.546437,,,,
de:08237:5001:1,Horb Bahnhof/ZOB,48.442033,8.688326,,de:08237:5001_Parent,,
de:08237:5001:1:1,Horb Bahnhof/ZOB,48.441890,8.688218,,de:08237:5001_Parent,,
de:08237:5001:1:2,Horb Bahnhof/ZOB,48.441956,8.688245,,de:08237:5001_Parent,,
de:08237:5001:1:3,Horb Bahnhof/ZOB,48.441980,8.688245,,de:08237:5001_Parent,,
de:08237:5001:1:4,Horb Bahnhof/ZOB,48.441884,8.688002,,de:08237:5001_Parent,,
de:08237:5001:1:5,Horb Bahnhof/ZOB,48.441938,8.687984,,de:08237:5001_Parent,,
de:08237:5001:1:6,Horb Bahnhof/ZOB,48.441956,8.687957,,de:08237:5001_Parent,,
de:08237:5001:1:7,Horb Bahnhof/ZOB,48.441854,8.687769,,de:08237:5001_Parent,,
de:08237:5001:1:8,Horb Bahnhof/ZOB,48.441908,8.687733,,de:08237:5001_Parent,,
de:08237:5001:2:1,Horb Bahnhof/ZOB,48.441705,8.689502,,de:08237:5001_Parent,,
de:08237:5001:3:2,Horb Bahnhof/ZOB,48.441598,8.688775,,de:08237:5001_Parent,,
de:08237:5001:3:3,Horb Bahnhof/ZOB,48.441461,8.688829,,de:08237:5001_Parent,,
de:08237:5001:4:5,Horb Bahnhof/ZOB,48.441389,8.688829,,de:08237:5001_Parent,,
